aqi,co,no2,o3,pm10,pm25,so2
52.0,0.3,61.0,24.0,53.0,19.0,5.0
56.0,0.9,55.0,40.0,61.0,26.0,15.0
64.0,1.6,46.0,76.0,77.0,46.0,27.0
69.0,1.4,46.0,101.0,74.0,50.0,25.0
73.0,1.3,48.0,119.0,70.0,53.0,22.0
80.0,1.3,52.0,131.0,79.0,59.0,21.0
84.0,1.3,43.0,152.0,87.0,62.0,19.0
81.0,1.2,40.0,163.0,86.0,60.0,17.0
86.0,1.0,42.0,166.0,87.0,64.0,14.0
96.0,1.0,51.0,146.0,97.0,72.0,11.0
100.0,1.1,62.0,95.0,98.0,75.0,7.0
110.0,1.3,89.0,74.0,111.0,83.0,8.0
101.0,1.2,61.0,132.0,121.0,76.0,16.0
93.0,1.2,48.0,139.0,99.0,69.0,17.0
90.0,1.3,49.0,108.0,88.0,67.0,13.0
89.0,1.1,53.0,86.0,79.0,66.0,10.0
101.0,1.0,79.0,37.0,102.0,76.0,5.0
96.0,0.9,66.0,31.0,78.0,72.0,4.0
110.0,1.0,91.0,9.0,86.0,83.0,4.0
129.0,1.1,82.0,5.0,102.0,98.0,4.0
124.0,1.0,66.0,11.0,102.0,94.0,4.0
124.0,1.0,69.0,8.0,102.0,94.0,3.0
115.0,1.0,78.0,3.0,102.0,87.0,4.0
114.0,1.2,78.0,3.0,102.0,86.0,6.0
110.0,1.2,73.0,12.0,88.0,83.0,10.0
109.0,1.4,58.0,30.0,83.0,82.0,14.0
111.0,1.4,52.0,48.0,83.0,84.0,15.0
110.0,1.3,47.0,73.0,83.0,83.0,17.0
110.0,1.2,52.0,92.0,83.0,83.0,17.0
119.0,1.2,54.0,114.0,83.0,90.0,16.0
119.0,1.2,55.0,128.0,83.0,90.0,15.0
116.0,1.1,49.0,154.0,90.0,88.0,14.0
113.0,0.9,41.0,175.0,96.0,85.0,13.0
114.0,0.9,46.0,161.0,101.0,86.0,9.0
125.0,1.3,96.0,74.0,119.0,95.0,7.0
125.0,1.6,121.0,27.0,127.0,95.0,6.0
135.0,1.6,116.0,26.0,129.0,103.0,6.0
134.0,1.4,69.0,69.0,120.0,102.0,7.0
136.0,1.5,77.0,44.0,120.0,104.0,6.0
124.0,1.2,64.0,54.0,32.0,94.0,6.0
51.0,0.5,31.0,61.0,32.0,36.0,5.0
26.0,0.3,15.0,75.0,32.0,18.0,3.0
21.0,0.3,16.0,62.0,21.0,12.0,3.0
31.0,0.3,15.0,48.0,31.0,18.0,3.0
16.0,0.3,11.0,44.0,15.0,11.0,3.0
14.0,0.3,9.0,46.0,5.0,1.0,2.0
21.0,0.3,11.0,45.0,21.0,2.0,2.0
24.0,0.3,12.0,45.0,24.0,3.0,3.0
29.0,0.3,14.0,44.0,29.0,2.0,3.0
22.0,0.3,12.0,50.0,22.0,2.0,3.0
26.0,0.3,13.0,50.0,26.0,7.0,4.0
18.0,0.3,12.0,56.0,17.0,7.0,4.0
20.0,0.3,10.0,65.0,11.0,6.0,5.0
22.0,0.3,10.0,69.0,18.0,8.0,4.0
23.0,0.3,10.0,72.0,13.0,6.0,3.0
23.0,0.3,10.0,73.0,8.0,7.0,3.0
23.0,0.3,12.0,74.0,9.0,6.0,3.0
22.0,0.3,13.0,71.0,14.0,3.0,3.0
21.0,0.3,16.0,66.0,19.0,2.0,3.0
22.0,0.3,18.0,62.0,22.0,6.0,3.0
20.0,0.3,29.0,43.0,20.0,7.0,3.0
26.0,0.3,45.0,17.0,26.0,4.0,3.0
34.0,0.6,68.0,2.0,32.0,13.0,3.0
40.0,0.7,72.0,2.0,40.0,11.0,4.0
46.0,0.5,70.0,2.0,46.0,12.0,3.0
41.0,0.3,66.0,2.0,41.0,12.0,2.0
38.0,0.3,61.0,2.0,38.0,11.0,2.0
30.0,0.3,60.0,2.0,27.0,8.0,2.0
27.0,0.3,53.0,2.0,15.0,6.0,1.0
26.0,0.3,52.0,2.0,18.0,5.0,2.0
39.0,0.3,52.0,2.0,39.0,10.0,2.0
50.0,0.5,54.0,2.0,50.0,8.0,3.0
35.0,0.3,38.0,25.0,35.0,8.0,3.0
25.0,0.3,26.0,44.0,25.0,10.0,3.0
20.0,0.3,21.0,54.0,20.0,5.0,3.0
20.0,0.3,16.0,63.0,18.0,6.0,3.0
22.0,0.3,14.0,69.0,15.0,14.0,3.0
23.0,0.3,14.0,73.0,21.0,11.0,3.0
26.0,0.3,12.0,84.0,22.0,11.0,3.0
29.0,0.3,11.0,92.0,15.0,11.0,3.0
27.0,0.3,12.0,87.0,18.0,10.0,3.0
27.0,0.3,24.0,65.0,27.0,13.0,2.0
39.0,0.3,54.0,30.0,39.0,15.0,2.0
51.0,0.3,72.0,12.0,52.0,19.0,2.0
52.0,0.3,71.0,12.0,53.0,18.0,3.0
59.0,0.5,87.0,2.0,67.0,25.0,4.0
64.0,0.5,89.0,2.0,78.0,30.0,4.0
67.0,0.6,87.0,2.0,84.0,26.0,4.0
65.0,0.6,80.0,2.0,79.0,28.0,3.0
60.0,0.6,74.0,2.0,69.0,27.0,3.0
56.0,0.5,73.0,2.0,61.0,24.0,3.0
54.0,0.5,69.0,2.0,58.0,21.0,3.0
50.0,0.5,65.0,2.0,50.0,15.0,3.0
41.0,0.3,62.0,2.0,41.0,17.0,2.0
41.0,0.3,62.0,2.0,41.0,17.0,2.0
39.0,0.3,55.0,8.0,39.0,14.0,3.0
41.0,0.3,41.0,26.0,41.0,13.0,3.0
28.0,0.3,19.0,53.0,28.0,9.0,2.0
21.0,0.3,9.0,67.0,13.0,8.0,1.0
23.0,0.3,8.0,72.0,11.0,6.0,1.0
24.0,0.3,7.0,77.0,5.0,5.0,1.0
26.0,0.3,6.0,82.0,5.0,4.0,1.0
27.0,0.3,6.0,86.0,7.0,5.0,2.0
27.0,0.3,9.0,87.0,7.0,6.0,2.0
27.0,0.3,12.0,87.0,7.0,12.0,2.0
24.0,0.3,22.0,70.0,24.0,12.0,2.0
42.0,0.3,63.0,26.0,42.0,16.0,2.0
59.0,0.8,89.0,2.0,68.0,26.0,3.0
58.0,0.7,68.0,16.0,66.0,21.0,3.0
42.0,0.3,28.0,48.0,42.0,14.0,2.0
54.0,0.3,12.0,58.0,58.0,10.0,2.0
47.0,0.3,12.0,56.0,47.0,11.0,2.0
23.0,0.3,13.0,53.0,23.0,9.0,1.0
15.0,0.3,16.0,48.0,23.0,9.0,3.0
13.0,0.3,20.0,43.0,11.0,7.0,3.0
14.0,0.3,19.0,40.0,10.0,10.0,3.0
14.0,0.3,17.0,41.0,14.0,8.0,3.0
15.0,0.3,20.0,37.0,15.0,9.0,3.0
19.0,0.3,27.0,31.0,19.0,12.0,3.0
24.0,0.3,24.0,33.0,24.0,8.0,3.0
21.0,0.3,12.0,43.0,21.0,7.0,3.0
19.0,0.3,9.0,45.0,19.0,8.0,3.0
17.0,0.3,8.0,47.0,17.0,10.0,3.0
15.0,0.3,7.0,49.0,15.0,4.0,3.0
16.0,0.3,6.0,52.0,15.0,7.0,3.0
16.0,0.3,6.0,52.0,15.0,7.0,3.0
16.0,0.3,6.0,52.0,15.0,6.0,3.0
16.0,0.3,6.0,51.0,15.0,9.0,3.0
14.0,0.3,10.0,45.0,15.0,9.0,3.0
11.0,0.3,16.0,36.0,15.0,6.0,3.0
16.0,0.3,29.0,18.0,15.0,11.0,3.0
11.0,0.3,21.0,24.0,15.0,5.0,3.0
19.0,0.3,15.0,31.0,19.0,6.0,3.0
16.0,0.3,16.0,29.0,16.0,5.0,3.0
13.0,0.3,14.0,30.0,13.0,4.0,3.0
12.0,0.3,19.0,22.0,12.0,3.0,3.0
19.0,0.3,38.0,2.0,17.0,7.0,3.0
20.0,0.3,39.0,2.0,14.0,6.0,3.0
21.0,0.3,42.0,2.0,19.0,10.0,3.0
27.0,0.3,43.0,2.0,27.0,10.0,3.0
39.0,0.3,44.0,2.0,39.0,11.0,3.0
31.0,0.3,42.0,2.0,31.0,14.0,3.0
26.0,0.3,42.0,2.0,26.0,14.0,3.0
35.0,0.3,39.0,1.0,35.0,12.0,3.0
34.0,0.3,35.0,10.0,34.0,9.0,3.0
37.0,0.3,32.0,15.0,37.0,15.0,1.0
27.0,0.3,21.0,29.0,27.0,13.0,1.0
21.0,0.3,16.0,38.0,21.0,10.0,1.0
17.0,0.3,11.0,48.0,14.0,12.0,1.0
20.0,0.3,10.0,54.0,20.0,8.0,1.0
20.0,0.3,10.0,55.0,20.0,11.0,1.0
18.0,0.3,10.0,58.0,14.0,11.0,3.0
19.0,0.3,12.0,60.0,13.0,8.0,3.0
18.0,0.3,16.0,56.0,15.0,6.0,3.0
23.0,0.3,23.0,47.0,23.0,9.0,3.0
26.0,0.3,36.0,30.0,26.0,15.0,3.0
26.0,0.3,36.0,31.0,26.0,7.0,3.0
25.0,0.3,40.0,25.0,25.0,17.0,3.0
27.0,0.3,42.0,20.0,27.0,13.0,3.0
25.0,0.3,38.0,20.0,25.0,12.0,3.0
25.0,0.3,45.0,11.0,25.0,9.0,3.0
23.0,0.3,42.0,12.0,23.0,10.0,3.0
19.0,0.3,38.0,15.0,18.0,13.0,3.0
22.0,0.3,42.0,3.0,22.0,11.0,3.0
27.0,0.3,53.0,2.0,24.0,12.0,1.0
28.0,0.3,56.0,2.0,26.0,13.0,2.0
36.0,0.3,56.0,2.0,36.0,15.0,2.0
41.0,0.3,48.0,7.0,41.0,19.0,3.0
43.0,0.3,39.0,18.0,43.0,16.0,4.0
33.0,0.3,27.0,33.0,33.0,15.0,3.0
18.0,0.3,15.0,48.0,18.0,12.0,2.0
18.0,0.3,9.0,59.0,13.0,8.0,1.0
20.0,0.3,7.0,65.0,13.0,10.0,3.0
20.0,0.3,8.0,65.0,13.0,11.0,1.0
21.0,0.3,9.0,66.0,18.0,12.0,3.0
21.0,0.3,12.0,66.0,18.0,14.0,1.0
18.0,0.3,23.0,57.0,15.0,11.0,3.0
35.0,0.3,29.0,68.0,35.0,14.0,3.0
43.0,0.3,36.0,60.0,43.0,24.0,3.0
51.0,0.3,36.0,31.0,52.0,21.0,3.0
56.0,0.3,55.0,31.0,62.0,26.0,3.0
60.0,0.3,64.0,18.0,70.0,32.0,7.0
64.0,0.3,75.0,6.0,78.0,41.0,7.0
62.0,0.3,78.0,1.0,73.0,36.0,5.0
58.0,0.3,76.0,1.0,66.0,30.0,4.0
57.0,0.3,74.0,1.0,64.0,25.0,4.0
62.0,0.3,69.0,1.0,73.0,28.0,4.0
55.0,0.3,65.0,1.0,60.0,24.0,4.0
52.0,0.3,59.0,2.0,53.0,20.0,4.0
37.0,0.3,58.0,2.0,37.0,20.0,4.0
37.0,0.3,59.0,1.0,37.0,17.0,3.0
51.0,0.6,58.0,4.0,52.0,20.0,4.0
52.0,0.5,50.0,14.0,53.0,23.0,5.0
44.0,0.3,41.0,25.0,44.0,21.0,5.0
47.0,0.3,39.0,33.0,47.0,27.0,4.0
51.0,0.3,46.0,39.0,51.0,32.0,5.0
63.0,0.6,58.0,49.0,61.0,45.0,7.0
73.0,0.3,61.0,68.0,79.0,53.0,10.0
79.0,0.3,30.0,112.0,78.0,58.0,10.0
81.0,0.3,30.0,118.0,82.0,60.0,10.0
88.0,0.3,32.0,122.0,89.0,65.0,12.0
93.0,0.5,46.0,100.0,95.0,69.0,12.0
99.0,0.6,56.0,79.0,97.0,74.0,10.0
99.0,0.7,72.0,55.0,104.0,74.0,8.0
103.0,0.7,95.0,31.0,110.0,77.0,8.0
110.0,0.8,94.0,27.0,115.0,83.0,7.0
113.0,0.8,128.0,6.0,118.0,85.0,8.0
108.0,0.8,116.0,8.0,113.0,81.0,9.0
111.0,1.0,118.0,2.0,110.0,84.0,7.0
109.0,0.9,110.0,1.0,124.0,82.0,5.0
108.0,0.9,106.0,1.0,126.0,81.0,5.0
106.0,1.1,108.0,2.0,137.0,80.0,6.0
110.0,0.9,98.0,2.0,121.0,83.0,6.0
104.0,0.8,88.0,2.0,97.0,78.0,4.0
99.0,0.6,81.0,2.0,83.0,74.0,4.0
101.0,0.7,81.0,3.0,86.0,76.0,6.0
111.0,0.8,87.0,8.0,104.0,84.0,8.0
111.0,0.9,78.0,27.0,108.0,84.0,10.0
113.0,1.0,66.0,49.0,93.0,85.0,12.0
118.0,1.0,70.0,58.0,89.0,89.0,13.0
118.0,1.0,59.0,82.0,89.0,89.0,14.0
120.0,0.9,53.0,100.0,89.0,91.0,15.0
129.0,0.9,58.0,106.0,89.0,98.0,15.0
130.0,0.9,66.0,101.0,102.0,99.0,15.0
134.0,0.9,72.0,89.0,106.0,102.0,13.0
134.0,0.9,69.0,81.0,105.0,102.0,10.0
133.0,1.0,79.0,59.0,114.0,101.0,8.0
148.0,1.0,82.0,44.0,114.0,113.0,7.0
154.0,1.1,81.0,39.0,114.0,118.0,6.0
156.0,1.1,92.0,22.0,122.0,119.0,6.0
166.0,1.4,106.0,8.0,122.0,126.0,5.0
166.0,1.6,130.0,2.0,146.0,126.0,5.0
154.0,1.4,126.0,2.0,135.0,118.0,5.0
167.0,1.4,126.0,2.0,142.0,127.0,5.0
173.0,1.4,120.0,2.0,151.0,131.0,5.0
174.0,1.4,113.0,2.0,138.0,132.0,5.0
176.0,1.2,103.0,2.0,138.0,133.0,5.0
176.0,1.1,99.0,2.0,138.0,133.0,5.0
171.0,1.2,97.0,2.0,138.0,130.0,5.0
177.0,1.1,91.0,2.0,156.0,134.0,6.0
190.0,1.1,84.0,9.0,156.0,143.0,8.0
194.0,1.1,78.0,27.0,156.0,146.0,9.0
199.0,1.1,64.0,62.0,156.0,149.0,11.0
208.0,1.1,49.0,104.0,156.0,158.0,14.0
209.0,1.1,46.0,125.0,156.0,159.0,15.0
213.0,1.0,45.0,140.0,156.0,163.0,15.0
213.0,1.1,51.0,144.0,156.0,163.0,14.0
223.0,1.2,60.0,138.0,156.0,173.0,14.0
223.0,1.2,69.0,119.0,156.0,173.0,13.0
236.0,1.4,86.0,87.0,156.0,186.0,10.0
223.0,1.3,113.0,46.0,185.0,173.0,11.0
229.0,1.1,119.0,21.0,191.0,179.0,8.0
230.0,1.1,128.0,6.0,187.0,180.0,8.0
237.0,1.2,133.0,2.0,187.0,187.0,8.0
236.0,1.2,129.0,2.0,187.0,186.0,6.0
240.0,1.3,126.0,2.0,-999.0,190.0,6.0
240.0,1.3,125.0,2.0,-999.0,190.0,6.0
248.0,1.3,127.0,2.0,-999.0,198.0,3.0
234.0,1.5,122.0,2.0,-999.0,184.0,1.0
233.0,2.0,135.0,2.0,-999.0,183.0,1.0
230.0,1.7,123.0,2.0,-999.0,180.0,2.0
242.0,1.5,117.0,2.0,-999.0,192.0,2.0
238.0,1.5,105.0,2.0,-999.0,188.0,2.0
235.0,1.5,95.0,2.0,-999.0,185.0,2.0
239.0,1.3,81.0,5.0,-999.0,189.0,3.0
239.0,1.3,81.0,5.0,-999.0,189.0,3.0
235.0,1.6,80.0,30.0,-999.0,185.0,15.0
225.0,1.9,70.0,52.0,-999.0,175.0,21.0
227.0,1.9,68.0,62.0,-999.0,177.0,19.0
231.0,1.9,74.0,59.0,-999.0,181.0,13.0
225.0,1.5,68.0,52.0,-999.0,175.0,5.0
223.0,1.3,69.0,46.0,-999.0,173.0,3.0
212.0,1.3,60.0,50.0,-999.0,162.0,3.0
201.0,1.3,50.0,51.0,-999.0,151.0,3.0
186.0,1.2,45.0,49.0,-999.0,140.0,1.0
191.0,1.2,49.0,39.0,-999.0,144.0,1.0
209.0,1.3,62.0,18.0,-999.0,159.0,1.0
229.0,1.3,69.0,11.0,-999.0,179.0,1.0
229.0,1.4,71.0,8.0,-999.0,179.0,1.0
236.0,1.3,69.0,7.0,65.0,186.0,1.0
184.0,1.0,43.0,35.0,65.0,139.0,3.0
159.0,0.9,43.0,31.0,65.0,121.0,3.0
141.0,0.9,37.0,36.0,65.0,108.0,3.0
150.0,0.9,38.0,24.0,65.0,115.0,3.0
141.0,0.9,34.0,25.0,65.0,108.0,3.0
149.0,0.9,37.0,23.0,65.0,114.0,3.0
138.0,0.9,48.0,15.0,65.0,105.0,3.0
136.0,0.9,47.0,22.0,65.0,104.0,3.0
126.0,0.9,50.0,26.0,65.0,96.0,3.0
106.0,0.9,53.0,18.0,65.0,80.0,1.0
80.0,0.8,51.0,20.0,65.0,59.0,3.0
56.0,0.6,33.0,49.0,65.0,40.0,4.0
54.0,0.6,24.0,71.0,65.0,38.0,4.0
55.0,0.3,18.0,82.0,65.0,39.0,4.0
36.0,0.3,16.0,86.0,65.0,25.0,3.0
40.0,0.3,20.0,86.0,65.0,28.0,3.0
43.0,0.5,28.0,80.0,65.0,30.0,3.0
64.0,0.7,35.0,78.0,65.0,46.0,3.0
66.0,0.7,40.0,68.0,59.0,48.0,3.0
94.0,1.2,55.0,46.0,82.0,70.0,2.0
94.0,1.2,54.0,44.0,82.0,70.0,2.0
99.0,1.2,48.0,37.0,82.0,74.0,2.0
113.0,1.2,52.0,25.0,82.0,85.0,1.0
114.0,1.2,50.0,16.0,71.0,86.0,1.0
113.0,1.2,57.0,2.0,71.0,85.0,3.0
113.0,1.2,72.0,2.0,71.0,85.0,2.0
98.0,0.9,74.0,2.0,71.0,73.0,2.0
98.0,0.9,73.0,2.0,71.0,73.0,3.0
94.0,1.0,72.0,2.0,78.0,70.0,3.0
104.0,1.1,64.0,2.0,78.0,78.0,2.0
111.0,1.1,60.0,2.0,78.0,84.0,2.0
108.0,0.9,61.0,2.0,78.0,81.0,3.0
90.0,0.8,51.0,11.0,78.0,67.0,5.0
80.0,0.6,38.0,31.0,78.0,59.0,4.0
60.0,0.3,26.0,48.0,78.0,43.0,3.0
29.0,0.3,16.0,61.0,78.0,20.0,2.0
22.0,0.3,12.0,71.0,78.0,20.0,2.0
23.0,0.3,14.0,72.0,7.0,20.0,3.0
22.0,0.3,17.0,71.0,5.0,20.0,3.0
23.0,0.3,17.0,74.0,5.0,9.0,3.0
22.0,0.3,20.0,71.0,5.0,11.0,2.0
24.0,0.3,35.0,49.0,24.0,11.0,2.0
39.0,0.3,64.0,18.0,39.0,23.0,2.0
56.0,0.6,89.0,2.0,61.0,23.0,3.0
58.0,0.6,94.0,2.0,65.0,25.0,2.0
60.0,0.6,95.0,2.0,70.0,35.0,3.0
61.0,0.7,93.0,2.0,71.0,36.0,3.0
57.0,0.8,88.0,2.0,64.0,35.0,3.0
57.0,0.8,81.0,2.0,63.0,30.0,3.0
59.0,0.7,77.0,2.0,68.0,27.0,3.0
57.0,0.6,73.0,2.0,63.0,30.0,3.0
37.0,0.3,65.0,2.0,37.0,26.0,2.0
32.0,0.3,63.0,2.0,29.0,21.0,1.0
34.0,0.3,67.0,2.0,33.0,18.0,2.0
33.0,0.3,65.0,2.0,29.0,17.0,2.0
32.0,0.3,55.0,1.0,32.0,18.0,3.0
36.0,0.3,47.0,12.0,36.0,18.0,4.0
38.0,0.3,39.0,26.0,38.0,19.0,3.0
42.0,0.5,38.0,39.0,42.0,27.0,6.0
53.0,0.6,37.0,54.0,51.0,37.0,8.0
54.0,0.6,39.0,62.0,40.0,38.0,7.0
63.0,0.6,47.0,67.0,55.0,45.0,6.0
68.0,0.6,47.0,78.0,54.0,49.0,5.0
69.0,0.5,48.0,78.0,54.0,50.0,4.0
65.0,0.5,51.0,69.0,54.0,47.0,4.0
71.0,0.6,63.0,55.0,70.0,52.0,3.0
78.0,0.7,76.0,46.0,70.0,57.0,2.0
86.0,0.8,95.0,19.0,77.0,64.0,2.0
93.0,0.7,100.0,11.0,74.0,69.0,2.0
89.0,0.7,112.0,2.0,75.0,66.0,2.0
94.0,0.9,112.0,2.0,82.0,70.0,2.0
93.0,1.1,111.0,2.0,84.0,69.0,3.0
76.0,0.8,98.0,2.0,70.0,56.0,2.0
75.0,0.8,99.0,2.0,69.0,55.0,2.0
75.0,0.8,92.0,2.0,71.0,55.0,2.0
65.0,0.6,83.0,2.0,52.0,47.0,2.0
35.0,0.3,70.0,2.0,27.0,24.0,1.0
33.0,0.3,65.0,2.0,22.0,22.0,1.0
46.0,0.3,72.0,2.0,42.0,32.0,1.0
68.0,0.7,80.0,2.0,70.0,49.0,2.0
63.0,0.7,72.0,8.0,65.0,45.0,2.0
66.0,0.6,66.0,18.0,61.0,48.0,2.0
70.0,0.6,53.0,41.0,53.0,51.0,3.0
76.0,0.6,50.0,63.0,58.0,56.0,3.0
80.0,0.6,47.0,77.0,58.0,59.0,3.0
64.0,0.3,47.0,86.0,58.0,46.0,3.0
59.0,0.3,35.0,86.0,58.0,42.0,3.0
59.0,0.5,43.0,86.0,58.0,42.0,5.0
60.0,0.5,32.0,115.0,58.0,43.0,6.0
71.0,0.6,43.0,103.0,58.0,52.0,6.0
85.0,0.8,66.0,67.0,58.0,63.0,6.0
93.0,0.8,80.0,51.0,58.0,69.0,6.0
90.0,0.8,77.0,51.0,68.0,67.0,7.0
104.0,0.9,92.0,32.0,68.0,78.0,6.0
110.0,0.8,79.0,38.0,68.0,83.0,7.0
113.0,0.9,95.0,14.0,83.0,85.0,5.0
101.0,1.1,107.0,1.0,83.0,76.0,5.0
84.0,1.0,98.0,1.0,79.0,62.0,4.0
88.0,1.1,96.0,1.0,91.0,65.0,5.0
84.0,0.9,91.0,2.0,84.0,62.0,5.0
66.0,0.6,81.0,2.0,51.0,48.0,4.0
61.0,0.6,67.0,11.0,51.0,44.0,3.0
60.0,0.5,67.0,13.0,51.0,43.0,4.0
70.0,0.7,79.0,8.0,59.0,51.0,4.0
70.0,0.6,70.0,20.0,64.0,51.0,5.0
74.0,0.6,56.0,43.0,57.0,54.0,6.0
81.0,0.7,59.0,46.0,61.0,60.0,6.0
86.0,0.7,56.0,60.0,66.0,64.0,7.0
98.0,0.8,58.0,78.0,84.0,73.0,11.0
96.0,0.8,55.0,96.0,101.0,72.0,13.0
86.0,0.7,35.0,134.0,83.0,64.0,13.0
84.0,0.7,42.0,121.0,69.0,62.0,12.0
86.0,0.6,34.0,138.0,69.0,64.0,13.0
96.0,0.7,42.0,124.0,69.0,72.0,13.0
98.0,0.8,64.0,85.0,80.0,73.0,11.0
110.0,1.0,86.0,56.0,95.0,83.0,10.0
115.0,1.0,102.0,38.0,91.0,87.0,10.0
115.0,1.0,114.0,27.0,92.0,87.0,9.0
119.0,1.1,121.0,8.0,92.0,90.0,7.0
120.0,1.6,125.0,2.0,105.0,91.0,6.0
130.0,1.3,115.0,1.0,129.0,99.0,6.0
125.0,1.2,107.0,1.0,122.0,95.0,2.0
135.0,1.1,110.0,2.0,120.0,103.0,3.0
139.0,1.0,110.0,2.0,117.0,106.0,3.0
135.0,1.0,97.0,2.0,117.0,103.0,3.0
134.0,1.1,98.0,2.0,117.0,102.0,3.0
134.0,1.1,94.0,2.0,117.0,102.0,4.0
125.0,0.9,78.0,14.0,117.0,95.0,4.0
131.0,1.0,75.0,23.0,117.0,100.0,6.0
131.0,1.0,75.0,30.0,117.0,100.0,7.0
144.0,1.1,66.0,54.0,117.0,110.0,9.0
146.0,1.2,67.0,64.0,117.0,112.0,9.0
156.0,1.2,67.0,73.0,117.0,119.0,10.0
166.0,1.1,58.0,96.0,117.0,126.0,13.0
177.0,1.3,79.0,79.0,117.0,134.0,11.0
193.0,1.5,110.0,41.0,117.0,145.0,9.0
200.0,1.3,122.0,19.0,117.0,150.0,10.0
193.0,1.5,120.0,12.0,117.0,145.0,12.0
202.0,1.6,118.0,3.0,117.0,152.0,10.0
201.0,1.7,119.0,2.0,117.0,151.0,7.0
203.0,1.7,114.0,2.0,117.0,153.0,5.0
206.0,2.0,108.0,2.0,117.0,156.0,4.0
213.0,2.2,114.0,2.0,117.0,163.0,4.0
206.0,1.8,122.0,2.0,261.0,156.0,3.0
212.0,1.8,122.0,2.0,261.0,162.0,3.0
220.0,1.8,115.0,2.0,261.0,170.0,3.0
225.0,1.6,107.0,2.0,261.0,175.0,3.0
215.0,1.5,96.0,2.0,261.0,165.0,3.0
219.0,1.5,92.0,2.0,261.0,169.0,3.0
214.0,1.5,92.0,2.0,261.0,164.0,2.0
216.0,1.5,90.0,2.0,261.0,166.0,2.0
213.0,1.6,90.0,2.0,261.0,163.0,3.0
220.0,1.6,92.0,2.0,261.0,170.0,5.0
244.0,1.5,90.0,9.0,261.0,194.0,8.0
259.0,1.6,78.0,29.0,261.0,209.0,10.0
262.0,1.6,73.0,56.0,261.0,212.0,13.0
273.0,1.6,82.0,70.0,261.0,223.0,14.0
255.0,1.4,72.0,92.0,261.0,205.0,14.0
235.0,1.3,56.0,117.0,261.0,185.0,15.0
221.0,1.2,65.0,101.0,261.0,171.0,13.0
206.0,1.1,74.0,74.0,261.0,156.0,9.0
156.0,0.3,21.0,70.0,261.0,55.0,1.0
63.0,0.3,32.0,52.0,75.0,42.0,3.0
66.0,0.5,55.0,20.0,58.0,48.0,3.0
59.0,0.3,44.0,33.0,65.0,42.0,1.0
56.0,0.3,25.0,47.0,53.0,40.0,3.0
44.0,0.3,15.0,55.0,53.0,31.0,3.0
37.0,0.3,15.0,49.0,91.0,26.0,3.0
30.0,0.3,18.0,43.0,91.0,21.0,3.0
33.0,0.3,16.0,44.0,91.0,23.0,1.0
34.0,0.3,14.0,44.0,91.0,24.0,1.0
27.0,0.3,12.0,43.0,91.0,19.0,1.0
33.0,0.3,17.0,32.0,91.0,23.0,1.0
29.0,0.3,17.0,37.0,91.0,20.0,1.0
34.0,0.3,42.0,8.0,34.0,21.0,1.0
51.0,0.6,57.0,2.0,51.0,29.0,3.0
57.0,0.5,53.0,9.0,64.0,28.0,4.0
51.0,0.3,39.0,28.0,52.0,34.0,3.0
37.0,0.3,18.0,55.0,52.0,26.0,2.0
33.0,0.3,17.0,59.0,28.0,23.0,2.0
46.0,0.3,14.0,73.0,28.0,32.0,2.0
31.0,0.3,14.0,74.0,25.0,22.0,2.0
32.0,0.3,15.0,74.0,32.0,22.0,3.0
26.0,0.3,16.0,74.0,26.0,22.0,2.0
40.0,0.3,20.0,71.0,40.0,22.0,2.0
51.0,0.3,39.0,50.0,52.0,11.0,3.0
51.0,0.3,39.0,50.0,52.0,11.0,3.0
64.0,0.3,59.0,27.0,78.0,27.0,4.0
68.0,0.3,56.0,29.0,86.0,37.0,4.0
68.0,0.3,65.0,13.0,85.0,37.0,4.0
71.0,0.5,74.0,2.0,91.0,37.0,3.0
72.0,0.6,75.0,2.0,93.0,37.0,3.0
71.0,0.7,76.0,2.0,92.0,40.0,3.0
66.0,0.6,72.0,2.0,81.0,31.0,3.0
69.0,0.6,70.0,2.0,87.0,30.0,3.0
70.0,0.6,69.0,2.0,90.0,34.0,3.0
71.0,0.6,69.0,2.0,91.0,32.0,3.0
66.0,0.6,64.0,2.0,81.0,37.0,3.0
64.0,0.6,64.0,2.0,78.0,35.0,3.0
71.0,0.8,66.0,2.0,92.0,33.0,4.0
71.0,0.7,61.0,6.0,91.0,32.0,5.0
72.0,0.7,52.0,19.0,93.0,33.0,5.0
67.0,0.7,54.0,25.0,84.0,33.0,5.0
62.0,0.7,58.0,33.0,73.0,37.0,6.0
61.0,0.7,62.0,45.0,71.0,42.0,7.0
71.0,0.7,82.0,46.0,91.0,51.0,8.0
74.0,0.6,89.0,39.0,97.0,53.0,7.0
67.0,0.3,74.0,45.0,83.0,44.0,7.0
65.0,0.5,69.0,50.0,80.0,46.0,7.0
72.0,0.7,87.0,26.0,93.0,52.0,6.0
86.0,1.1,106.0,3.0,121.0,61.0,4.0
108.0,1.4,117.0,2.0,166.0,74.0,5.0
90.0,1.5,114.0,2.0,129.0,66.0,4.0
105.0,2.5,115.0,2.0,155.0,79.0,6.0
109.0,2.9,114.0,2.0,165.0,82.0,6.0
103.0,2.2,116.0,2.0,150.0,77.0,5.0
99.0,1.7,112.0,2.0,148.0,72.0,5.0
100.0,1.4,111.0,2.0,149.0,72.0,2.0
